"","country","purpose","favact","favplace1","favplace2","favplace3","sitem1","sitem2","sitem3","splace1","splace2","splace3","expense","sex","age","year"
"235","태국","여가, 위락, 개별휴가","온천, 스파","이태원","평창 (알펜시아)","잠실 (롯데월드)","신발류","향수, 화장품","시계","백화점","명동","할인점 (이마트, 홈플러스 등)",1622,"여자","21~30세",2014
"236","태국","여가, 위락, 개별휴가","쇼핑","인사동","잠실 (롯데월드)","에버랜드/ 캐리비안베이","신발류","향수, 화장품","인삼, 한약재","한국내 공항면세점","백화점","인사동",1360,"여자","21~30세",2014
"237","태국","여가, 위락, 개별휴가","스포츠활동","남산/ N 서울타워","에버랜드/ 캐리비안베이","춘천 (남이섬)","향수, 화장품","시계","식료품","백화점","명동","인사동",1113,"남자","31~40세",2014
"238","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","동대문시장","춘천 (남이섬)","신발류","향수, 화장품","인삼, 한약재","시내면세점","동대문시장","명동",553,"여자","21~30세",2014
"239","태국","쇼핑","테마파크","에버랜드/ 캐리비안베이","남산/ N 서울타워","춘천 (남이섬)","향수, 화장품","식료품",NA,"동대문시장","명동",NA,772,"여자","21~30세",2014
"240","태국","여가, 위락, 개별휴가","쇼핑","춘천 (남이섬)","동대문시장","에버랜드/ 캐리비안베이","향수, 화장품","인삼, 한약재","식료품","동대문시장","명동",NA,618,"여자","21~30세",2014
"241","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","남산/ N 서울타워","춘천 (남이섬)","의류","식료품",NA,"동대문시장","명동",NA,618,"남자","31~40세",2014
"242","태국","쇼핑","쇼핑","에버랜드/ 캐리비안베이","동대문시장","남산/ N 서울타워","신발류","향수, 화장품",NA,"명동",NA,NA,772,"여자","21~30세",2014
"243","태국","여가, 위락, 개별휴가","자연경관 감상","에버랜드/ 캐리비안베이","남산/ N 서울타워","명동","피혁제품","신발류","의류","동대문시장","명동",NA,834,"남자","41~50세",2014
"244","태국","쇼핑","쇼핑","에버랜드/ 캐리비안베이","명동","춘천 (남이섬)","의류","향수, 화장품","식료품","동대문시장","명동",NA,587,"여자","21~30세",2014
"245","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","동대문시장","에버랜드/ 캐리비안베이","명동","향수, 화장품",NA,NA,"명동",NA,NA,0,"여자","41~50세",2014
"246","태국","사업 또는 전문 활동","고궁/ 역사 유적지 방문","강남역","명동","고궁","피혁제품","의류","향수, 화장품","한국내 공항면세점","백화점","명동",464,"남자","31~40세",2014
"247","태국","쇼핑","쇼핑","에버랜드/ 캐리비안베이","명동","춘천 (남이섬)","의류","향수, 화장품",NA,"동대문시장","명동",NA,773,"여자","21~30세",2014
"248","태국","쇼핑","쇼핑","남산/ N 서울타워","에버랜드/ 캐리비안베이","명동","식료품",NA,NA,"명동",NA,NA,556,"여자","31~40세",2014
"249","태국","쇼핑","테마파크","남산/ N 서울타워","고궁","에버랜드/ 캐리비안베이","의류","향수, 화장품",NA,"한국내 공항면세점","명동",NA,0,"여자","모름/무응답",2014
"250","태국","친구, 친지 방문","쇼핑","강남역","여의도 (63빌딩)","명동","의류","김치","서적, 잡지, 문구류","백화점","명동",NA,464,"남자","15~20세",2014
"251","태국","쇼핑","쇼핑","명동","에버랜드/ 캐리비안베이","동대문시장","의류","향수, 화장품",NA,"명동",NA,NA,0,"여자","21~30세",2014
"252","태국","친구, 친지 방문","쇼핑","북촌/ 삼청동","이태원","강남역","의류","향수, 화장품","음반, DVD","백화점","명동",NA,464,"남자","15~20세",2014
"253","태국","사업 또는 전문 활동","쇼핑","춘천 (남이섬)","에버랜드/ 캐리비안베이","명동","신발류","의류",NA,"명동",NA,NA,0,"남자","31~40세",2014
"254","태국","여가, 위락, 개별휴가","휴양, 휴식","남산/ N 서울타워","명동","고궁","없다",NA,NA,"없다",NA,NA,927,"남자","15~20세",2014
"255","태국","쇼핑","쇼핑","남대문시장","고궁","남산/ N 서울타워","향수, 화장품",NA,NA,"명동",NA,NA,927,"여자","21~30세",2014
"256","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","에버랜드/ 캐리비안베이","명동","파주 쇼핑아울렛","향수, 화장품","김치",NA,"명동",NA,NA,726,"여자","21~30세",2014
"257","태국","여가, 위락, 개별휴가","테마파크","파주 쇼핑아울렛","명동","에버랜드/ 캐리비안베이","의류","향수, 화장품",NA,"명동",NA,NA,927,"여자","21~30세",2014
"258","태국","여가, 위락, 개별휴가","쇼핑","기타","에버랜드/ 캐리비안베이","명동","신발류","향수, 화장품","식료품","명동","소규모상점",NA,1082,"여자","21~30세",2014
"259","태국","여가, 위락, 개별휴가","자연경관 감상","춘천 (남이섬)","에버랜드/ 캐리비안베이","수원화성/ 화성행궁","피혁제품","향수, 화장품","식료품","동대문시장","명동",NA,1390,"남자","41~50세",2014
"260","태국","여가, 위락, 개별휴가","쇼핑","에버랜드/ 캐리비안베이","명동","남산/ N 서울타워","향수, 화장품","식료품",NA,"동대문시장","명동",NA,0,"남자","31~40세",2014
"261","태국","쇼핑","업무 수행","고궁","동대문시장","춘천 (남이섬)","신발류","식료품","담배","명동",NA,NA,0,"남자","51~60세",2014
"262","태국","여가, 위락, 개별휴가","전통문화체험","명동","춘천 (남이섬)","남산/ N 서울타워","향수, 화장품","보석/ 악세서리","인삼, 한약재","시내면세점","동대문시장","명동",0,"여자","21~30세",2014
"263","태국","여가, 위락, 개별휴가","쇼핑","춘천 (남이섬)","명동","파주 쇼핑아울렛","향수, 화장품","인삼, 한약재","김치","동대문시장","명동",NA,0,"여자","21~30세",2014
"264","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","박물관 (기념관)","명동","신발류","의류","식료품","남대문시장","동대문시장","명동",618,"여자","21~30세",2014
"265","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","고궁","동대문시장","남산/ N 서울타워","의류","식료품","전통민예품,  칠기,  목각제품","동대문시장","명동","소규모상점",649,"여자","21~30세",2014
"266","태국","여가, 위락, 개별휴가","자연경관 감상","에버랜드/ 캐리비안베이","춘천 (남이섬)","남산/ N 서울타워","의류","시계","전통민예품,  칠기,  목각제품","백화점","동대문시장","명동",711,"남자","31~40세",2014
"267","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","고궁","여의도 (63빌딩)","남산/ N 서울타워","식료품","전자, 전기제품","전통민예품,  칠기,  목각제품","백화점","동대문시장","명동",711,"여자","41~50세",2014
"268","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","에버랜드/ 캐리비안베이","명동","의류","전자, 전기제품","자기, 도자기","백화점","명동","소규모상점",556,"여자","31~40세",2014
"269","태국","여가, 위락, 개별휴가","스포츠활동","고궁","신촌/ 홍대주변","남산/ N 서울타워","실크, 섬유류","전통민예품,  칠기,  목각제품",NA,"동대문시장","명동","소규모상점",742,"남자","21~30세",2014
"270","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","춘천 (남이섬)","남산/ N 서울타워","피혁제품","보석/ 악세서리",NA,"한국내 공항면세점","백화점",NA,618,"여자","21~30세",2014
"271","태국","여가, 위락, 개별휴가","자연경관 감상","고궁","에버랜드/ 캐리비안베이","남산/ N 서울타워","피혁제품","의류","전통민예품,  칠기,  목각제품","한국내 공항면세점","백화점","소규모상점",773,"남자","41~50세",2014
"272","태국","여가, 위락, 개별휴가","자연경관 감상","동대문시장","춘천 (남이섬)","고궁","의류","보석/ 악세서리","식료품","백화점","명동","소규모상점",742,"여자","31~40세",2014
"273","태국","쇼핑","식도락관광","이태원","코엑스","남산/ N 서울타워","신발류","인삼, 한약재","김치","백화점","동대문시장","명동",618,"여자","21~30세",2014
"274","태국","여가, 위락, 개별휴가","테마파크","고궁","동대문시장","강남역","신발류","향수, 화장품","식료품","한국내 공항면세점","시내면세점","명동",1387,"남자","31~40세",2014
"275","태국","여가, 위락, 개별휴가","유흥/ 오락","고궁","한강/ 유람선","한국민속촌","향수, 화장품","보석/ 악세서리","인삼, 한약재","시내면세점","동대문시장","명동",46,"여자","41~50세",2014
"276","태국","교육","유흥/ 오락","남산/ N 서울타워","에버랜드/ 캐리비안베이","동대문시장","향수, 화장품","주류",NA,"동대문시장","명동",NA,618,"여자","21~30세",2014
"277","태국","여가, 위락, 개별휴가","자연경관 감상","남산/ N 서울타워","한강/ 유람선","남대문시장","신발류","향수, 화장품",NA,"남대문시장","명동",NA,464,"남자","21~30세",2014
"278","태국","여가, 위락, 개별휴가","쇼핑","남산/ N 서울타워","한강/ 유람선","동대문시장","향수, 화장품","보석/ 악세서리","김치","시내면세점","동대문시장","명동",309,"남자","21~30세",2014
"279","태국","여가, 위락, 개별휴가","전통문화체험","에버랜드/ 캐리비안베이","남산/ N 서울타워","동대문시장","향수, 화장품","김치","스타관련상품","시내면세점","동대문시장","명동",553,"남자","31~40세",2014
"280","태국","여가, 위락, 개별휴가","박물관, 전시관 방문","박물관 (기념관)","동대문시장","남대문시장","의류","향수, 화장품","인삼, 한약재","남대문시장","동대문시장",NA,309,"남자","21~30세",2014
"281","태국","쇼핑","쇼핑","동대문시장","이태원","신촌/ 홍대주변","향수, 화장품","시계","담배","명동","인사동","기타",1672,"남자","21~30세",2014
"282","태국","여가, 위락, 개별휴가","쇼핑","인사동","남산/ N 서울타워","명동","신발류","의류","향수, 화장품","동대문시장","명동","인사동",771,"남자","21~30세",2014
"283","태국","교육","연수, 교육, 연구","기타","명동","잠실 (롯데월드)","신발류","의류","음반, DVD","백화점","명동","소규모상점",650,"여자","21~30세",2014
"284","태국","여가, 위락, 개별휴가","쇼핑","명동","동대문시장","남산/ N 서울타워","신발류","의류","향수, 화장품","한국내 공항면세점","백화점","명동",560,"여자","21~30세",2014
"285","태국","쇼핑","고궁/ 역사 유적지 방문","이태원","강남역","남산/ N 서울타워","향수, 화장품","김치","서적, 잡지, 문구류","한국내 공항면세점","동대문시장","명동",217,"여자","15~20세",2014
"286","태국","사업 또는 전문 활동","자연경관 감상","전주 (한옥마을)",NA,NA,"향수, 화장품",NA,NA,"백화점",NA,NA,360,"남자","61세이상",2014
"287","태국","친구, 친지 방문","쇼핑","해운대 해수욕장/ 누리마루APEC 하우스","인사동","남대문시장","의류","김치",NA,"명동",NA,NA,450,"여자","41~50세",2014
"288","태국","여가, 위락, 개별휴가","쇼핑","고궁","남산/ N 서울타워","잠실 (롯데월드)","의류","향수, 화장품","식료품","백화점","남대문시장","명동",1700,"여자","21~30세",2014
"289","태국","여가, 위락, 개별휴가","쇼핑","남산/ N 서울타워","에버랜드/ 캐리비안베이","명동","신발류","담배","음반, DVD","백화점","명동",NA,875,"남자","21~30세",2014
"290","태국","친구, 친지 방문","쇼핑","여주 쇼핑아울렛","양평 (두물머리/ 레일 바이크)",NA,"신발류","식료품","음반, DVD","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",599,"여자","41~50세",2014
"291","태국","여가, 위락, 개별휴가","식도락관광","부천 (웅진 플레이 도시)","명동","한옥마을 (남산)","의류","김치","담배","한국내 공항면세점","백화점","명동",1144,"여자","15~20세",2014
"292","태국","여가, 위락, 개별휴가","쇼핑","수원화성/ 화성행궁","명동","박물관 (기념관)","의류","향수, 화장품","인삼, 한약재","한국내 공항면세점","백화점","명동",943,"여자","21~30세",2014
"293","태국","사업 또는 전문 활동","업무 수행","가평 (자라섬/ 쁘띠 프랑스)","평택시 (송탄 로데오거리 )",NA,"의류","시계",NA,"한국내 공항면세점","백화점",NA,958,"남자","21~30세",2014
"294","태국","여가, 위락, 개별휴가","쇼핑","잠실 (롯데월드)","남대문시장","춘천 (남이섬)","의류","음반, DVD",NA,"시내면세점","남대문시장","동대문시장",1233,"여자","21~30세",2014
"295","태국","여가, 위락, 개별휴가","식도락관광","에버랜드/ 캐리비안베이","동대문시장",NA,"의류","향수, 화장품","식료품","남대문시장","이태원시장","명동",928,"여자","21~30세",2014
"296","태국","친구, 친지 방문","쇼핑","고궁","북촌/ 삼청동",NA,"보석/ 악세서리",NA,NA,"백화점","소규모상점",NA,1360,"남자","61세이상",2014
"297","태국","여가, 위락, 개별휴가","쇼핑","남대문시장","잠실 (롯데월드)","남산/ N 서울타워","신발류","의류","향수, 화장품","남대문시장","명동",NA,722,"여자","21~30세",2014
"298","태국","여가, 위락, 개별휴가","식도락관광","강남역","북촌/ 삼청동","춘천 (남이섬)","의류","주류",NA,"백화점","명동",NA,1143,"여자","21~30세",2014
"299","태국","쇼핑","휴양, 휴식","신촌/ 홍대주변","남산/ N 서울타워","서울랜드/ 서울대공원","향수, 화장품","음반, DVD","스타관련상품","한국내 공항면세점","명동","할인점 (이마트, 홈플러스 등)",600,"여자","21~30세",2014
"300","태국","쇼핑","쇼핑","에버랜드/ 캐리비안베이","수원화성/ 화성행궁","명동","의류","향수, 화장품","인삼, 한약재","시내면세점","이태원시장","명동",1081,"여자","41~50세",2014
"301","태국","여가, 위락, 개별휴가","쇼핑","고궁","명동","에버랜드/ 캐리비안베이","향수, 화장품","인삼, 한약재","스타관련상품","시내면세점","동대문시장","명동",6953,"남자","15~20세",2014
"302","태국","쇼핑","쇼핑","고궁","남산/ N 서울타워","동대문시장","피혁제품","의류","음반, DVD","백화점","동대문시장","명동",1545,"남자","21~30세",2014
"303","태국","여가, 위락, 개별휴가","공연, 민속행사, 축제참가 및 관람","동대문시장","에버랜드/ 캐리비안베이","춘천 (남이섬)","의류","향수, 화장품","김치","한국내 공항면세점","백화점","동대문시장",772,"여자","31~40세",2014
"304","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","스키장 (용평 리조트/ 피닉스 파크/ 비발디 파크)","남산/ N 서울타워","피혁제품","의류","시계","한국내 공항면세점","백화점","남대문시장",772,"여자","21~30세",2014
"305","태국","종교 및 순례","쇼핑","인사동","남대문시장",NA,"의류","식료품","서적, 잡지, 문구류","동대문시장","인사동","소규모상점",8129,"남자","21~30세",2014
"306","태국","쇼핑","쇼핑","명동","동대문시장","신촌/ 홍대주변","향수, 화장품",NA,NA,"시내면세점","동대문시장","명동",618,"여자","31~40세",2014
"307","태국","여가, 위락, 개별휴가","전통문화체험","에버랜드/ 캐리비안베이","춘천 (남이섬)","명동","향수, 화장품","보석/ 악세서리","식료품","시내면세점","백화점","명동",927,"남자","31~40세",2014
"308","태국","여가, 위락, 개별휴가","쇼핑","춘천 (남이섬)","명동","고궁","피혁제품","시계","식료품","백화점","동대문시장","소규모상점",1544,"여자","21~30세",2014
"309","태국","여가, 위락, 개별휴가","쇼핑","에버랜드/ 캐리비안베이","춘천 (남이섬)","수원화성/ 화성행궁","피혁제품","식료품","음반, DVD","한국내 공항면세점","백화점","할인점 (이마트, 홈플러스 등)",2472,"여자","51~60세",2014
"310","태국","여가, 위락, 개별휴가","휴양, 휴식","인사동","동대문시장","남대문시장","피혁제품","시계",NA,"한국내 공항면세점","소규모상점","할인점 (이마트, 홈플러스 등)",1546,"여자","41~50세",2014
"311","태국","쇼핑","쇼핑","고궁","인사동","명동","의류","시계","주류","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",1236,"여자","21~30세",2014
"312","태국","친구, 친지 방문","휴양, 휴식","잠실 (롯데월드)","명동","고궁","의류","시계","주류","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",1390,"남자","31~40세",2014
"313","태국","쇼핑","쇼핑","명동",NA,NA,"의류","향수, 화장품","식료품","명동",NA,NA,1236,"여자","31~40세",2014
"314","태국","사업 또는 전문 활동","쇼핑","동대문시장",NA,NA,"신발류","의류","김치","동대문시장","명동",NA,927,"남자","41~50세",2014
"315","태국","여가, 위락, 개별휴가","전통문화체험","고궁","명동","춘천 (남이섬)","의류","시계","식료품","백화점","남대문시장","동대문시장",1081,"남자","31~40세",2014
"316","태국","여가, 위락, 개별휴가","식도락관광","한옥마을 (남산)","인사동","고궁","신발류","의류","김치","백화점","명동","기타",279,"여자","31~40세",2014
"317","태국","여가, 위락, 개별휴가","쇼핑","고궁","남산/ N 서울타워","동대문시장","피혁제품","의류","식료품","백화점","남대문시장","동대문시장",618,"여자","31~40세",2014
"318","태국","여가, 위락, 개별휴가","휴양, 휴식","고궁","인사동","남산/ N 서울타워","피혁제품","의류",NA,"한국내 공항면세점","백화점","할인점 (이마트, 홈플러스 등)",557,"남자","31~40세",2014
"319","태국","여가, 위락, 개별휴가","쇼핑","명동","남산/ N 서울타워","고궁","피혁제품","신발류","의류","백화점","명동","소규모상점",1545,"남자","31~40세",2014
"320","태국","쇼핑","쇼핑","명동","이태원","강남역","신발류","의류","시계","백화점","명동","할인점 (이마트, 홈플러스 등)",1545,"여자","21~30세",2014
"321","태국","쇼핑","쇼핑","명동","이태원","동대문시장","피혁제품","신발류","시계","백화점","명동","소규모상점",1700,"여자","21~30세",2014
"322","태국","여가, 위락, 개별휴가","쇼핑","명동","설악산","고궁","향수, 화장품","식료품",NA,"백화점","명동","할인점 (이마트, 홈플러스 등)",371,"여자","51~60세",2014
"323","태국","쇼핑","쇼핑","명동","고궁","동대문시장","신발류","의류","식료품","남대문시장","동대문시장","명동",464,"여자","51~60세",2014
"324","태국","쇼핑","식도락관광","고궁","박물관 (기념관)","춘천 (남이섬)","의류","향수, 화장품","서적, 잡지, 문구류","백화점","동대문시장","명동",619,"여자","51~60세",2014
"325","태국","여가, 위락, 개별휴가","쇼핑","명동","신촌/ 홍대주변","춘천 (남이섬)","의류","향수, 화장품","김치","백화점","명동","소규모상점",3090,"남자","15~20세",2014
"326","태국","사업 또는 전문 활동","쇼핑","명동",NA,NA,"신발류","의류","향수, 화장품","백화점","명동","소규모상점",928,"남자","31~40세",2014
"327","태국","쇼핑","쇼핑","명동","남대문시장","동대문시장","신발류","의류","향수, 화장품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",928,"남자","21~30세",2014
"328","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","고궁","춘천 (남이섬)","남대문시장","음반, DVD","의류","인삼, 한약재","시내면세점","동대문시장","이태원시장",430,"남자","21~30세",2014
"329","태국","여가, 위락, 개별휴가","쇼핑","에버랜드/ 캐리비안베이","명동","남산/ N 서울타워","신발류","의류","향수, 화장품","백화점","명동","할인점 (이마트, 홈플러스 등)",248,"여자","21~30세",2014
"330","태국","여가, 위락, 개별휴가","식도락관광","춘천 (남이섬)","남산/ N 서울타워","인사동","신발류","향수, 화장품","음반, DVD","시내면세점","명동","인사동",186,"여자","21~30세",2014
"331","태국","여가, 위락, 개별휴가","전통문화체험","동대문시장","에버랜드/ 캐리비안베이","남대문시장","신발류","향수, 화장품","김치","시내면세점","동대문시장","명동",430,"여자","31~40세",2014
"332","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","남산/ N 서울타워","에버랜드/ 캐리비안베이","코엑스","향수, 화장품","김치","주류","시내면세점","동대문시장","명동",1545,"여자","31~40세",2014
"333","태국","여가, 위락, 개별휴가","전통문화체험","고궁","동대문시장","청계천/ 광화문광장","보석/ 악세서리","인삼, 한약재","식료품","백화점","남대문시장","명동",2163,"남자","51~60세",2014
"334","태국","여가, 위락, 개별휴가","의료관광","남대문시장","강남역","남산/ N 서울타워","피혁제품","인삼, 한약재","김치","한국내 공항면세점",NA,NA,5253,"여자","31~40세",2014
"335","태국","쇼핑","식도락관광","남대문시장","고궁","한옥마을 (남산)","향수, 화장품","보석/ 악세서리","인삼, 한약재","남대문시장","동대문시장","명동",430,"여자","31~40세",2014
"336","태국","여가, 위락, 개별휴가","휴양, 휴식","한강/ 유람선","남대문시장",NA,"신발류","의류","김치","백화점","동대문시장","소규모상점",544,"남자","21~30세",2014
"337","태국","사업 또는 전문 활동","식도락관광","인사동","현대산업단지",NA,"김치","식료품",NA,"한국내 공항면세점","소규모상점",NA,2200,"남자","31~40세",2014
"338","태국","쇼핑","쇼핑","인사동","동대문시장","한강/ 유람선","의류","향수, 화장품","식료품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",1236,"여자","31~40세",2014
"339","태국","여가, 위락, 개별휴가","고궁/ 역사 유적지 방문","동대문시장","명동","강남역","의류","향수, 화장품",NA,"시내면세점","백화점","남대문시장",1267,"여자","31~40세",2014
"340","태국","쇼핑","휴양, 휴식","고궁","인사동","월미도/ 차이나타운/ 개항장/ 연안부두","의류","향수, 화장품","식료품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",927,"여자","31~40세",2014
"341","태국","쇼핑","쇼핑","고궁","이태원","강남역","의류","향수, 화장품","식료품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",1391,"여자","21~30세",2014
"342","태국","쇼핑","쇼핑","동대문시장","남대문시장","한강/ 유람선","의류","식료품","주류","한국내 공항면세점","동대문시장","명동",619,"남자","21~30세",2014
"343","태국","쇼핑","쇼핑","한강/ 유람선","고궁","인사동","의류","향수, 화장품","시계","한국내 공항면세점","백화점","소규모상점",1854,"남자","31~40세",2014
"344","태국","여가, 위락, 개별휴가","전통문화체험","에버랜드/ 캐리비안베이","고궁","북촌/ 삼청동","향수, 화장품","식료품","주류","한국내 공항면세점","백화점","소규모상점",3090,"남자","31~40세",2014
"345","태국","여가, 위락, 개별휴가","쇼핑","북촌/ 삼청동","고궁","인사동","신발류","의류","향수, 화장품","백화점","인사동","소규모상점",1545,"여자","31~40세",2014
"346","태국","여가, 위락, 개별휴가","쇼핑","고궁","춘천 (남이섬)","여의도 (63빌딩)","향수, 화장품","시계","서적, 잡지, 문구류","백화점","명동","할인점 (이마트, 홈플러스 등)",835,"여자","21~30세",2014
"347","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","여의도 (63빌딩)","춘천 (남이섬)","신발류","의류","담배","백화점","인사동",NA,773,"여자","21~30세",2014
"348","태국","쇼핑","쇼핑","고궁","잠실 (롯데월드)","명동","실크, 섬유류","신발류","향수, 화장품","한국내 공항면세점","백화점","명동",1237,"여자","21~30세",2014
"349","태국","여가, 위락, 개별휴가","쇼핑","잠실 (롯데월드)","고궁","명동","신발류","의류","향수, 화장품","백화점","이태원시장","명동",2472,"여자","31~40세",2014
"350","태국","쇼핑","쇼핑","남산/ N 서울타워","남대문시장","고궁","의류","향수, 화장품","식료품","백화점","남대문시장","명동",401,"여자","21~30세",2014
"351","태국","여가, 위락, 개별휴가","박물관, 전시관 방문","고궁","인사동","명동","의류","식료품","주류","백화점","명동","할인점 (이마트, 홈플러스 등)",1545,"여자","51~60세",2014
"352","태국","친구, 친지 방문","쇼핑","이태원","신촌/ 홍대주변","고궁","의류","향수, 화장품","식료품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",618,"여자","21~30세",2014
"353","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","남대문시장","한강/ 유람선","의류","향수, 화장품","인삼, 한약재","한국내 공항면세점","백화점","남대문시장",972,"여자","21~30세",2014
"354","태국","여가, 위락, 개별휴가","전통문화체험","고궁","명동","이태원","의류","향수, 화장품","식료품","백화점","인사동","소규모상점",619,"남자","31~40세",2014
"355","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","고궁","명동","신발류","식료품",NA,"백화점","할인점 (이마트, 홈플러스 등)",NA,1360,"남자","21~30세",2014
"356","태국","쇼핑","쇼핑","명동",NA,NA,"향수, 화장품","식료품","인형, 장남감, 게임기","명동",NA,NA,526,"여자","41~50세",2014
"357","태국","여가, 위락, 개별휴가","쇼핑","명동","수원화성/ 화성행궁","남산/ N 서울타워","향수, 화장품","인삼, 한약재","스타관련상품","한국내 공항면세점","백화점","명동",773,"여자","15~20세",2014
"358","태국","여가, 위락, 개별휴가","테마파크","춘천 (남이섬)","명동","이태원","김치","식료품",NA,"동대문시장","이태원시장","명동",708,"남자","21~30세",2014
"359","태국","여가, 위락, 개별휴가","온천, 스파","강남역","남산/ N 서울타워","고궁","김치","주류","담배","백화점","명동","소규모상점",927,"남자","21~30세",2014
"360","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","명동","인사동","의류","향수, 화장품",NA,"동대문시장","명동","소규모상점",583,"남자","31~40세",2014
"361","태국","여가, 위락, 개별휴가","쇼핑","고궁","명동","춘천 (남이섬)","신발류","향수, 화장품","담배","백화점","명동","할인점 (이마트, 홈플러스 등)",1546,"여자","21~30세",2014
"362","태국","친구, 친지 방문","자연경관 감상","명동","가로수길","남산/ N 서울타워","신발류","의류","시계","백화점","남대문시장","소규모상점",194,"여자","21~30세",2014
"363","태국","여가, 위락, 개별휴가","쇼핑","에버랜드/ 캐리비안베이","인사동","명동","신발류","인삼, 한약재","담배","한국내 공항면세점","동대문시장","명동",340,"여자","31~40세",2014
"364","태국","쇼핑","뷰티관광","명동","동대문시장",NA,"인삼, 한약재",NA,NA,"한국내 공항면세점",NA,NA,1576,"남자","41~50세",2014
"365","태국","여가, 위락, 개별휴가","쇼핑","동대문시장","고궁","춘천 (남이섬)","신발류","식료품",NA,"한국내 공항면세점","시내면세점",NA,1638,"남자","21~30세",2014
"366","태국","여가, 위락, 개별휴가","쇼핑","박물관 (기념관)","춘천 (남이섬)",NA,"향수, 화장품","김치","인형, 장남감, 게임기","한국내 공항면세점","시내면세점",NA,866,"여자","21~30세",2014
"367","태국","여가, 위락, 개별휴가","쇼핑","박물관 (기념관)","춘천 (남이섬)","남산/ N 서울타워","신발류","주류","서적, 잡지, 문구류","백화점","명동",NA,928,"여자","15~20세",2014
"368","태국","여가, 위락, 개별휴가","쇼핑","한옥마을 (남산)","춘천 (남이섬)","박물관 (기념관)","향수, 화장품","시계",NA,"백화점","명동","할인점 (이마트, 홈플러스 등)",1174,"여자","21~30세",2014
"369","태국","여가, 위락, 개별휴가","쇼핑","한강/ 유람선","신촌/ 홍대주변","박물관 (기념관)","신발류","향수, 화장품",NA,"백화점","명동",NA,989,"남자","31~40세",2014
"370","태국","쇼핑","쇼핑","월미도/ 차이나타운/ 개항장/ 연안부두","고궁","명동","신발류","향수, 화장품","시계","백화점","동대문시장","명동",1545,"남자","41~50세",2014
"371","태국","쇼핑","쇼핑","천안 (독립 기념관)","남대문시장","인사동","의류","식료품","주류","남대문시장","동대문시장","인사동",3090,"남자","15~20세",2014
"372","태국","여가, 위락, 개별휴가","쇼핑","인사동","한강/ 유람선","고궁","신발류","향수, 화장품","식료품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",1546,"여자","31~40세",2014
"373","태국","쇼핑","쇼핑","인사동","고궁","춘천 (남이섬)","의류","향수, 화장품","식료품","백화점","인사동","소규모상점",1699,"여자","31~40세",2014
"374","태국","교육","쇼핑","박물관 (기념관)","고궁","해운대 해수욕장/ 누리마루APEC 하우스","신발류","시계","음반, DVD","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",3090,"남자","41~50세",2014
"375","태국","쇼핑","쇼핑","고궁","인사동","춘천 (남이섬)","신발류","향수, 화장품","시계","한국내 공항면세점","소규모상점","할인점 (이마트, 홈플러스 등)",2009,"여자","모름/무응답",2014
"376","태국","쇼핑","쇼핑","고궁","동대문시장","명동","의류","향수, 화장품","식료품","백화점","인사동","소규모상점",1391,"남자","41~50세",2014
"377","태국","여가, 위락, 개별휴가","쇼핑","남대문시장","동대문시장","고궁","의류","김치","식료품","백화점","소규모상점","할인점 (이마트, 홈플러스 등)",927,"남자","41~50세",2014
"378","태국","쇼핑","쇼핑","남대문시장","동대문시장","고궁","향수, 화장품","인삼, 한약재","김치","동대문시장","명동","할인점 (이마트, 홈플러스 등)",3090,"여자","21~30세",2014
"379","태국","여가, 위락, 개별휴가","쇼핑","고궁","인사동","명동","신발류","의류","향수, 화장품","한국내 공항면세점","백화점","소규모상점",2472,"여자","41~50세",2014
"380","태국","여가, 위락, 개별휴가","쇼핑","인사동","명동","한강/ 유람선","의류","향수, 화장품","주류","한국내 공항면세점","백화점","소규모상점",1236,"여자","21~30세",2014
